date,province_state,country_region,cases,mortality
2020-02-02,New Hampshire,US,0,0
2020-02-02,New Jersey,US,0,0
2020-02-02,New Mexico,US,0,0
2020-02-02,New York,US,0,0
2020-02-02,North Carolina,US,0,0
2020-02-02,North Dakota,US,0,0
2020-02-02,Northern Mariana Islands,US,0,0
2020-02-02,Ohio,US,0,0
2020-02-02,Oklahoma,US,0,0
2020-02-02,Oregon,US,0,0
2020-02-02,Pennsylvania,US,0,0
2020-02-02,Puerto Rico,US,0,0
2020-02-02,Rhode Island,US,0,0
2020-02-02,South Carolina,US,0,0
2020-02-02,South Dakota,US,0,0
2020-02-02,Tennessee,US,0,0
2020-02-02,Texas,US,0,0
2020-02-02,Utah,US,0,0
2020-02-02,Vermont,US,0,0
2020-02-02,Virgin Islands,US,0,0
2020-02-02,Virginia,US,0,0
2020-02-02,Washington,US,1,0
2020-02-02,West Virginia,US,0,0
2020-02-02,Wisconsin,US,0,0
2020-02-02,Wyoming,US,0,0
2020-02-03,,Afghanistan,0,0
2020-02-03,,Albania,0,0
2020-02-03,,Algeria,0,0
2020-02-03,,Andorra,0,0
2020-02-03,,Angola,0,0
2020-02-03,,Antigua and Barbuda,0,0
2020-02-03,,Argentina,0,0
2020-02-03,,Armenia,0,0
2020-02-03,Australian Capital Territory,Australia,0,0
2020-02-03,New South Wales,Australia,4,0
2020-02-03,Northern Territory,Australia,0,0
2020-02-03,Queensland,Australia,2,0
2020-02-03,South Australia,Australia,2,0
2020-02-03,Tasmania,Australia,0,0
2020-02-03,Victoria,Australia,4,0
2020-02-03,Western Australia,Australia,0,0
2020-02-03,,Austria,0,0
2020-02-03,,Azerbaijan,0,0
2020-02-03,,Bahamas,0,0
2020-02-03,,Bahrain,0,0
2020-02-03,,Bangladesh,0,0
2020-02-03,,Barbados,0,0
2020-02-03,,Belarus,0,0
2020-02-03,,Belgium,0,0
2020-02-03,,Benin,0,0
2020-02-03,,Bhutan,0,0
2020-02-03,,Bolivia,0,0
2020-02-03,,Bosnia and Herzegovina,0,0
2020-02-03,,Brazil,0,0
2020-02-03,,Brunei,0,0
2020-02-03,,Bulgaria,0,0
2020-02-03,,Burkina Faso,0,0
2020-02-03,,Cabo Verde,0,0
2020-02-03,,Cambodia,1,0
2020-02-03,,Cameroon,0,0
2020-02-03,Alberta,Canada,0,0
2020-02-03,British Columbia,Canada,1,0
2020-02-03,Grand Princess,Canada,0,0
2020-02-03,Manitoba,Canada,0,0
2020-02-03,New Brunswick,Canada,0,0
2020-02-03,Newfoundland and Labrador,Canada,0,0
2020-02-03,Nova Scotia,Canada,0,0
2020-02-03,Ontario,Canada,3,0
2020-02-03,Prince Edward Island,Canada,0,0
2020-02-03,Quebec,Canada,0,0
2020-02-03,Saskatchewan,Canada,0,0
2020-02-03,,Central African Republic,0,0
2020-02-03,,Chad,0,0
2020-02-03,,Chile,0,0
2020-02-03,Anhui,China,408,0
2020-02-03,Beijing,China,212,1
2020-02-03,Chongqing,China,337,2
2020-02-03,Fujian,China,179,0
2020-02-03,Gansu,China,55,0
2020-02-03,Guangdong,China,725,0
2020-02-03,Guangxi,China,127,0
2020-02-03,Guizhou,China,46,0
2020-02-03,Hainan,China,72,1
2020-02-03,Hebei,China,113,1
2020-02-03,Heilongjiang,China,121,2
2020-02-03,Henan,China,566,2
2020-02-03,Hong Kong,China,15,0
2020-02-03,Hubei,China,13522,414
2020-02-03,Hunan,China,521,0
2020-02-03,Inner Mongolia,China,34,0
2020-02-03,Jiangsu,China,271,0
2020-02-03,Jiangxi,China,391,0
2020-02-03,Jilin,China,31,0
2020-02-03,Liaoning,China,74,0
2020-02-03,Macau,China,8,0
2020-02-03,Ningxia,China,31,0
2020-02-03,Qinghai,China,13,0
2020-02-03,Shaanxi,China,128,0
2020-02-03,Shandong,China,259,0
2020-02-03,Shanghai,China,203,1
2020-02-03,Shanxi,China,74,0
2020-02-03,Sichuan,China,254,1
2020-02-03,Tianjin,China,60,0
2020-02-03,Tibet,China,1,0
2020-02-03,Xinjiang,China,24,0
2020-02-03,Yunnan,China,117,0
2020-02-03,Zhejiang,China,724,0
2020-02-03,,Colombia,0,0
2020-02-03,,Congo (Brazzaville),0,0
2020-02-03,,Congo (Kinshasa),0,0
2020-02-03,,Costa Rica,0,0
2020-02-03,,Cote d'Ivoire,0,0
2020-02-03,,Croatia,0,0
2020-02-03,,Diamond Princess,0,0
2020-02-03,,Cuba,0,0
2020-02-03,,Cyprus,0,0
2020-02-03,,Czechia,0,0
2020-02-03,Faroe Islands,Denmark,0,0
2020-02-03,Greenland,Denmark,0,0
2020-02-03,,Denmark,0,0
2020-02-03,,Djibouti,0,0
2020-02-03,,Dominican Republic,0,0
2020-02-03,,Ecuador,0,0
2020-02-03,,Egypt,0,0
2020-02-03,,El Salvador,0,0
2020-02-03,,Equatorial Guinea,0,0
2020-02-03,,Eritrea,0,0
2020-02-03,,Estonia,0,0
2020-02-03,,Eswatini,0,0
2020-02-03,,Ethiopia,0,0
2020-02-03,,Fiji,0,0
2020-02-03,,Finland,1,0
2020-02-03,French Guiana,France,0,0
2020-02-03,French Polynesia,France,0,0
2020-02-03,Guadeloupe,France,0,0
2020-02-03,Mayotte,France,0,0
2020-02-03,New Caledonia,France,0,0
2020-02-03,Reunion,France,0,0
2020-02-03,Saint Barthelemy,France,0,0
2020-02-03,St Martin,France,0,0
2020-02-03,Martinique,France,0,0
2020-02-03,,France,6,0
2020-02-03,,Gabon,0,0
2020-02-03,,Gambia,0,0
2020-02-03,,Georgia,0,0
2020-02-03,,Germany,12,0
2020-02-03,,Ghana,0,0
2020-02-03,,Greece,0,0
2020-02-03,,Guatemala,0,0
2020-02-03,,Guinea,0,0
2020-02-03,,Guyana,0,0
2020-02-03,,Haiti,0,0
2020-02-03,,Holy See,0,0
2020-02-03,,Honduras,0,0
2020-02-03,,Hungary,0,0
2020-02-03,,Iceland,0,0
2020-02-03,,India,3,0
2020-02-03,,Indonesia,0,0
2020-02-03,,Iran,0,0
2020-02-03,,Iraq,0,0
2020-02-03,,Ireland,0,0
2020-02-03,,Israel,0,0
2020-02-03,,Italy,2,0
2020-02-03,,Jamaica,0,0
2020-02-03,,Japan,20,0
2020-02-03,,Jordan,0,0
2020-02-03,,Kazakhstan,0,0
2020-02-03,,Kenya,0,0
2020-02-03,,"Korea, South",15,0
2020-02-03,,Kuwait,0,0
2020-02-03,,Kyrgyzstan,0,0
2020-02-03,,Latvia,0,0
2020-02-03,,Lebanon,0,0
2020-02-03,,Liberia,0,0
2020-02-03,,Liechtenstein,0,0
2020-02-03,,Lithuania,0,0
2020-02-03,,Luxembourg,0,0
2020-02-03,,Madagascar,0,0
2020-02-03,,Malaysia,8,0
2020-02-03,,Maldives,0,0
2020-02-03,,Malta,0,0
2020-02-03,,Mauritania,0,0
2020-02-03,,Mauritius,0,0
2020-02-03,,Mexico,0,0
2020-02-03,,Moldova,0,0
2020-02-03,,Monaco,0,0
2020-02-03,,Mongolia,0,0
2020-02-03,,Montenegro,0,0
2020-02-03,,Morocco,0,0
2020-02-03,,Namibia,0,0
2020-02-03,,Nepal,1,0
2020-02-03,Aruba,Netherlands,0,0
2020-02-03,Curacao,Netherlands,0,0
2020-02-03,Sint Maarten,Netherlands,0,0
2020-02-03,,Netherlands,0,0
2020-02-03,,New Zealand,0,0
2020-02-03,,Nicaragua,0,0
2020-02-03,,Niger,0,0
2020-02-03,,Nigeria,0,0
2020-02-03,,North Macedonia,0,0
2020-02-03,,Norway,0,0
2020-02-03,,Oman,0,0
2020-02-03,,Pakistan,0,0
2020-02-03,,Panama,0,0
2020-02-03,,Papua New Guinea,0,0
2020-02-03,,Paraguay,0,0
2020-02-03,,Peru,0,0
2020-02-03,,Philippines,2,1
2020-02-03,,Poland,0,0
2020-02-03,,Portugal,0,0
2020-02-03,,Qatar,0,0
2020-02-03,,Romania,0,0
2020-02-03,,Russia,2,0
2020-02-03,,Rwanda,0,0
2020-02-03,,Saint Lucia,0,0
2020-02-03,,Saint Vincent and the Grenadines,0,0
2020-02-03,,San Marino,0,0
2020-02-03,,Saudi Arabia,0,0
2020-02-03,,Senegal,0,0
2020-02-03,,Serbia,0,0
2020-02-03,,Seychelles,0,0
2020-02-03,,Singapore,18,0
2020-02-03,,Slovakia,0,0
2020-02-03,,Slovenia,0,0
2020-02-03,,Somalia,0,0
2020-02-03,,South Africa,0,0
2020-02-03,,Spain,1,0
2020-02-03,,Sri Lanka,1,0
2020-02-03,,Sudan,0,0
2020-02-03,,Suriname,0,0
2020-02-03,,Sweden,1,0
2020-02-03,,Switzerland,0,0
2020-02-03,,Taiwan*,10,0
2020-02-03,,Tanzania,0,0
2020-02-03,,Thailand,19,0
2020-02-03,,Togo,0,0
2020-02-03,,Trinidad and Tobago,0,0
2020-02-03,,Tunisia,0,0
2020-02-03,,Turkey,0,0
2020-02-03,,Uganda,0,0
2020-02-03,,Ukraine,0,0
2020-02-03,,United Arab Emirates,5,0
2020-02-03,Bermuda,United Kingdom,0,0
2020-02-03,Cayman Islands,United Kingdom,0,0
2020-02-03,Channel Islands,United Kingdom,0,0
2020-02-03,Gibraltar,United Kingdom,0,0
2020-02-03,Isle of Man,United Kingdom,0,0
2020-02-03,Montserrat,United Kingdom,0,0
2020-02-03,,United Kingdom,2,0
2020-02-03,,Uruguay,0,0
2020-02-03,,US,11,0
2020-02-03,,Uzbekistan,0,0
2020-02-03,,Venezuela,0,0
2020-02-03,,Vietnam,8,0
2020-02-03,,Zambia,0,0
2020-02-03,,Zimbabwe,0,0
2020-02-03,Diamond Princess,Canada,0,0
2020-02-03,,Dominica,0,0
2020-02-03,,Grenada,0,0
2020-02-03,,Mozambique,0,0
2020-02-03,,Syria,0,0
2020-02-03,,Timor-Leste,0,0
2020-02-03,,Belize,0,0
2020-02-03,,Laos,0,0
2020-02-03,,Libya,0,0
2020-02-03,,West Bank and Gaza,0,0
2020-02-03,,Guinea-Bissau,0,0
2020-02-03,,Mali,0,0
2020-02-03,,Saint Kitts and Nevis,0,0
2020-02-03,Northwest Territories,Canada,0,0
2020-02-03,Yukon,Canada,0,0
2020-02-03,,Kosovo,0,0
2020-02-03,,Burma,0,0
2020-02-03,Anguilla,United Kingdom,0,0
2020-02-03,British Virgin Islands,United Kingdom,0,0
2020-02-03,Turks and Caicos Islands,United Kingdom,0,0
2020-02-03,,MS Zaandam,0,0
2020-02-03,,Botswana,0,0
2020-02-03,,Burundi,0,0
2020-02-03,,Sierra Leone,0,0
2020-02-03,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0
2020-02-03,,Malawi,0,0
