province_state,county,inflection_result,inflection_date,slope_max,trust_index
West Virginia,Monroe,-1,,,
West Virginia,Morgan,-1,,,
West Virginia,Nicholas,-1,,,
West Virginia,Ohio,-1,,,
West Virginia,Pendleton,-1,,,
West Virginia,Pleasants,-1,,,
West Virginia,Pocahontas,-1,,,
West Virginia,Preston,-1,,,
West Virginia,Putnam,-1,,,
West Virginia,Raleigh,-1,,,
West Virginia,Randolph,-1,,,
West Virginia,Ritchie,-1,,,
West Virginia,Roane,-1,,,
West Virginia,Summers,-1,,,
West Virginia,Taylor,-1,,,
West Virginia,Tucker,-1,,,
West Virginia,Tyler,-1,,,
West Virginia,Upshur,-1,,,
West Virginia,Wayne,-1,,,
West Virginia,Webster,-1,,,
West Virginia,Wetzel,-1,,,
West Virginia,Wirt,-1,,,
West Virginia,Wood,-1,,,
West Virginia,Wyoming,-1,,,
West Virginia,Out of WV,-1,,,
Wisconsin,Adams,-1,,,
Wisconsin,Ashland,-1,,,
Wisconsin,Barron,-1,,,
Wisconsin,Bayfield,-1,,,
Wisconsin,Brown,-1,,,
Wisconsin,Buffalo,-1,,,
Wisconsin,Burnett,-1,,,
Wisconsin,Calumet,-1,,,
Wisconsin,Chippewa,-1,,,
Wisconsin,Clark,-1,,,
Wisconsin,Columbia,-1,,,
Wisconsin,Crawford,-1,,,
Wisconsin,Dane,1,2020-04-05,1.9000000000000001,1.0
Wisconsin,Dodge,-1,,,
Wisconsin,Door,-1,,,
Wisconsin,Douglas,-1,,,
Wisconsin,Dunn,-1,,,
Wisconsin,Eau Claire,-1,,,
Wisconsin,Florence,-1,,,
Wisconsin,Fond du Lac,-1,,,
Wisconsin,Forest,-1,,,
Wisconsin,Grant,-1,,,
Wisconsin,Green,-1,,,
Wisconsin,Green Lake,-1,,,
Wisconsin,Iowa,-1,,,
Wisconsin,Iron,-1,,,
Wisconsin,Jackson,-1,,,
Wisconsin,Jefferson,-1,,,
Wisconsin,Juneau,-1,,,
Wisconsin,Kenosha,1,2020-05-01,1.5,0.1
Wisconsin,Kewaunee,-1,,,
Wisconsin,La Crosse,-1,,,
Wisconsin,Lafayette,-1,,,
Wisconsin,Langlade,-1,,,
Wisconsin,Lincoln,-1,,,
Wisconsin,Manitowoc,-1,,,
Wisconsin,Marathon,-1,,,
Wisconsin,Marinette,-1,,,
Wisconsin,Marquette,-1,,,
Wisconsin,Menominee,-1,,,
Wisconsin,Milwaukee,1,2020-04-11,9.3,1.0
Wisconsin,Monroe,-1,,,
Wisconsin,Oconto,-1,,,
Wisconsin,Oneida,-1,,,
Wisconsin,Outagamie,-1,,,
Wisconsin,Ozaukee,-1,,,
Wisconsin,Pepin,-1,,,
Wisconsin,Pierce,-1,,,
Wisconsin,Polk,-1,,,
Wisconsin,Portage,-1,,,
Wisconsin,Price,-1,,,
Wisconsin,Racine,1,2020-04-17,0.9,1.0
Wisconsin,Richland,-1,,,
Wisconsin,Rock,-1,,,
Wisconsin,Rusk,-1,,,
Wisconsin,St. Croix,-1,,,
Wisconsin,Sauk,-1,,,
Wisconsin,Sawyer,-1,,,
Wisconsin,Shawano,-1,,,
Wisconsin,Sheboygan,-1,,,
Wisconsin,Taylor,-1,,,
Wisconsin,Trempealeau,-1,,,
Wisconsin,Vernon,-1,,,
Wisconsin,Vilas,-1,,,
Wisconsin,Walworth,-1,,,
Wisconsin,Washburn,-1,,,
Wisconsin,Washington,-1,,,
Wisconsin,Waukesha,1,2020-05-01,1.3,0.1
Wisconsin,Waupaca,-1,,,
Wisconsin,Waushara,-1,,,
Wisconsin,Winnebago,-1,,,
Wisconsin,Wood,-1,,,
Wisconsin,Out of WI,-1,,,
Wyoming,Albany,-1,,,
Wyoming,Big Horn,-1,,,
Wyoming,Campbell,-1,,,
Wyoming,Carbon,-1,,,
Wyoming,Converse,-1,,,
Wyoming,Crook,-1,,,
Wyoming,Fremont,-1,,,
Wyoming,Goshen,-1,,,
Wyoming,Hot Springs,-1,,,
Wyoming,Johnson,-1,,,
Wyoming,Laramie,-1,,,
Wyoming,Lincoln,-1,,,
Wyoming,Natrona,-1,,,
Wyoming,Niobrara,-1,,,
Wyoming,Park,-1,,,
Wyoming,Platte,-1,,,
Wyoming,Sheridan,-1,,,
Wyoming,Sublette,-1,,,
Wyoming,Sweetwater,-1,,,
Wyoming,Teton,-1,,,
Wyoming,Uinta,-1,,,
Wyoming,Washakie,-1,,,
Wyoming,Weston,-1,,,
Wyoming,Out of WY,-1,,,
Diamond Princess,,-1,,,
Grand Princess,,-1,,,
